id,SalePrice
1599,193468.22218071815
1600,211265.30234987053
1601,54018.70836763587
1602,132544.3117638142
1603,99405.78228104369
1604,256337.04860116678
1605,261336.8233394952
1606,170507.36116999097
1607,233630.88732505034
1608,214666.63959644115
1609,188520.0214179688
1610,122631.29414279314
1611,146849.25300605968
1612,164377.6202959057
1613,159128.1759615177
1614,114390.772537508
1615,62879.61346613646
1616,62879.61346613646
1617,93381.60305228236
1618,111013.01865282793
1619,116236.14631391864
1620,191200.16714169388
1621,127247.48891238752
1622,132244.92182473475
1623,268059.14787326055
1624,191367.4622247523
1625,129401.13902412872
1626,184604.7935313023
1627,172004.55402107746
1628,273405.4915974107
1629,167963.69535909581
1630,329481.97808762826
1631,238695.32846409257
1632,262418.0916688039
1633,154834.45949183233
1634,172719.89374574565
1635,155171.49943234178
1636,162360.8268137199
1637,168813.0164916542
1638,213966.0810108454
1639,196778.61127668625
1640,248156.79378411183
1641,191632.13860009398
1642,209733.59757594534
1643,243222.85772630264
1644,234570.19250007832
1645,174730.7117602006
1646,158207.21379623655
1647,185775.8480381032
1648,143692.19208380097
1649,124026.64014550952
1650,105936.0289835288
1651,105936.0289835288
1652,111396.79968360507
1653,111982.5150764653
1654,162221.01297545
1655,171233.39535458855
1656,161132.76886834129
1657,162221.01297545
1658,161132.76886834129
1659,138621.76747293907
1660,136134.71046805652
1661,387782.04140330735
1662,361539.2900206984
1663,360495.84172276064
1664,479225.3618776347
1665,326970.4925752411
1666,295380.35425204056
1667,313958.8515852036
1668,329761.72088054375
1669,298601.4756280869
1670,334629.4027159123
1671,238583.30225975075
1672,405908.3846659426
1673,286479.3939505224
1674,275714.2724515964
1675,177584.41914411625
1676,176047.56780738317
1677,200924.1952435559
1678,466221.16137282725
1679,330099.4984299581
1680,321162.39652104786
1681,270844.4401547356
1682,283265.9997114627
1683,205214.2699246804
1684,173955.5734489221
1685,155850.10878191606
1686,186037.66937946837
1687,154466.46866781422
1688,190737.02970433203
1689,187922.68542397852
1690,179352.12747334156
1691,167175.2546150234
1692,251755.43902088233
1693,154466.46866781422
1694,159809.24574369882
1695,157305.27896906162
1696,253730.22975872218
1697,157539.82824226056
1698,323264.9289611128
1699,319666.14581746404
1700,224708.5637476415
1701,267816.9966885208
1702,287249.85915940214
1703,277135.35280336544
1704,285429.4018000877
1705,235290.5185978887
1706,406261.2802102496
1707,209266.42544411332
1708,208289.43422347793
1709,305547.18440185196
1710,240042.89674896523
1711,246858.5573432583
1712,275313.1370488011
1713,245579.0567932597
1714,221009.89657210503
1715,192710.0348122035
1716,190072.22884909055
1717,180676.09383450245
1718,99587.87753475289
1719,198157.91345007427
1720,265389.60243159777
1721,179913.14134637086
1722,85865.46414446355
1723,140279.46674302325
1724,227417.57378155368
1725,215820.1225799995
1726,171743.42883158036
1727,176687.0590978538
1728,181709.21126988943
1729,150665.5711314799
1730,62475.88208811869
1731,126818.7722493909
1732,121720.72097098819
1733,111927.92479246648
1734,120909.84680761246
1735,113071.32796306029
1736,111889.38709970342
1737,317041.56805461686
1738,204007.85324297298
1739,290443.8469396021
1740,207673.69774821884
1741,169639.5154278886
1742,158362.22562583166
1743,174739.4827702087
1744,265450.7844370319
1745,235817.11562361417
1746,236624.92475402143
1747,218467.15683647562
1748,212448.9015770902
1749,154682.53810652107
1750,153900.42787225073
1751,228344.3911050085
1752,109630.67632390816
1753,170337.68991348235
1754,225515.2229560314
1755,172844.225865944
1756,105764.98087672485
1757,109545.4173602777
1758,144122.0559775029
1759,169785.36596766493
1760,155750.48899248903
1761,152733.24484821767
1762,161681.6444727004
1763,183528.8507785108
1764,117369.50095386495
1765,204614.02378030602
1766,186149.05416874154
1767,195173.21225955017
1768,130065.30970758665
1769,197346.80756399874
1770,134435.38657379488
1771,134118.6766746627
1772,147394.22619578723
1773,118068.49271370431
1774,190948.8824262326
1775,140545.26478991355
1776,126683.48458819608
1777,102365.51259570655
1778,119998.04192194066
1779,45537.618588340934
1780,177971.18581039354
1781,132282.75953039218
1782,81808.02018545152
1783,134474.5098924347
1784,89638.85485262507
1785,123920.90160750455
1786,169128.3448064551
1787,185428.7028263978
1788,38094.38835550923
1789,115438.17472812478
1790,75161.52785912331
1791,239166.5878937046
1792,167168.7760267469
1793,150618.14857498472
1794,142550.64994794244
1795,144336.63586170832
1796,109354.9411058615
1797,150266.93399728622
1798,122511.91152857007
1799,97447.19561036094
1800,116486.19652984545
1801,117495.64247057156
1802,169060.1500655102
1803,175135.4492103169
1804,126281.07869601311
1805,138172.09645395572
1806,142288.58234843067
1807,181471.2481707896
1808,111755.00642057495
1809,80711.9379000686
1810,140340.30863390857
1811,80065.42154025716
1812,86877.75529233599
1813,124296.21185153331
1814,101379.6969251029
1815,22024.39141377248
1816,99559.98163429553
1817,126078.06869633473
1818,175370.22333911905
1819,132116.4766584262
1820,59996.8240807387
1821,152724.02951802348
1822,171152.4724825009
1823,45200.442439555554
1824,157090.07260272015
1825,119341.8235745104
1826,109734.87527478523
1827,117710.9200997068
1828,138640.20365848448
1829,167827.47787737093
1830,184999.55502455347
1831,183948.67181475906
1832,107198.83361387631
1833,165950.5339177924
1834,135483.98511421616
1835,129326.70236878913
1836,173500.9605929413
1837,65722.52948136211
1838,141197.50824377412
1839,80591.54048618549
1840,89886.5496378538
1841,129188.14191056126
1842,108416.18103558802
1843,129567.90061622798
1844,132207.35046385476
1845,134836.468248359
1846,159200.73758929607
1847,162987.93924916448
1848,15282.08208703032
1849,44499.403313377865
1850,125914.77914250424
1851,151123.07661151903
1852,124793.29937180832
1853,122350.15237462592
1854,172106.2555423668
1855,153083.93443167637
1856,213225.03026266987
1857,57908.0717658877
1858,60041.424613086696
1859,52159.93934958216
1860,147666.29431281757
1861,51817.00931497265
1862,288599.8597463239
1863,288599.8597463239
1864,288599.8597463239
1865,322530.85752987803
1866,325392.7365263018
1867,261673.61322716612
1868,275721.50768469146
1869,198377.03587779475
1870,235917.52863416346
1871,263855.39791724994
1872,152113.06197402524
1873,216785.01792000572
1874,121707.1509279281
1875,211919.18757805796
1876,177855.08761584686
1877,210784.75889031606
1878,216061.04409788328
1879,113603.38784798667
1880,122260.66979190624
1881,248232.66841201225
1882,257255.91104557962
1883,195823.64063843407
1884,208936.8235282097
1885,243184.37347449097
1886,274622.05296355434
1887,207124.38884811997
1888,273647.53880084906
1889,145612.1448685887
1890,116961.29359252834
1891,138676.98595314525
1892,97779.16885348178
1893,136157.565924743
1894,110490.00668085707
1895,150292.53217557725
1896,121868.99561673345
1897,123162.03632992326
1898,125295.17580994626
1899,155777.79168269038
1900,143083.67201840863
1901,145477.62846608317
1902,139022.90785820538
1903,230624.06608705816
1904,129781.55593221722
1905,192967.65896606166
1906,140524.51080781707
1907,208335.07911947888
1908,125400.88899255941
1909,136638.97470367758
1910,136638.97470367758
1911,175690.3309897166
1912,273190.5245135735
1913,165282.16473481565
1914,73129.0068821134
1915,255210.39155405067
1916,24888.018936952725
1917,267989.738817685
1918,129945.50532593223
1919,165030.50585406338
1920,176366.24114067023
1921,363409.3371910291
1922,316971.26188574237
1923,191278.1125649706
1924,217890.5455852261
1925,213131.20681671388
1926,356431.3773868792
1927,122057.36064631946
1928,156253.46272146134
1929,104705.71444720276
1930,123817.08887686663
1931,121758.95028347251
1932,125657.61869203366
1933,151480.40987468057
1934,170970.54392142262
1935,152188.795391431
1936,171014.37043188716
1937,169701.79839171324
1938,156274.84931927727
1939,260744.65427604862
1940,220204.85154152656
1941,172143.71842725432
1942,169528.28871664064
1943,224951.10842654176
1944,294654.63020672835
1945,339342.59413004975
1946,190073.14057819854
1947,299783.0501096269
1948,192711.2491040258
1949,230856.2517600856
1950,194519.62527707414
1951,261924.84390680972
1952,239596.7751319561
1953,165007.81681620207
1954,210713.6665030743
1955,131799.93149976665
1956,314093.50110967277
1957,184169.10789445066
1958,294307.66096274566
1959,156066.2935142361
1960,101202.35080173194
1961,119971.49741263535
1962,111396.79968360507
1963,113345.7524877447
1964,116307.09269122368
1965,161565.64387309947
1966,171181.97334886127
1967,274020.3192705146
1968,351782.5829442224
1969,347710.25427403185
1970,393029.74680197536
1971,465166.1679652689
1972,349414.6223462304
1973,261201.78986640237
1974,288326.251241399
1975,460432.37523561285
1976,270548.3229760535
1977,321824.3968838846
1978,339628.49643519014
1979,342474.8147084395
1980,201931.93750005472
1981,336851.7465707016
1982,227854.22325545756
1983,227854.22325545756
1984,185461.5136675831
1985,224145.5390953809
1986,232414.30358718126
1987,186829.44378293774
1988,159553.0407147088
1989,191893.1610003725
1990,203604.10985543497
1991,200924.1952435559
1992,208079.04316685593
1993,171188.688574911
1994,225674.54561095932
1995,190772.88703404527
1996,262679.02321943484
1997,339230.741398846
1998,317233.5086484513
1999,224840.54406165198
2000,301227.10903929244
2001,246003.18555850937
2002,236626.73533834916
2003,277757.19849848776
2004,256114.54513703412
2005,238021.65502197234
2006,231667.7653092814
2007,276928.15718959534
2008,187558.30542253808
2009,171442.46257458726
2010,191319.58286095754
2011,100485.12959784525
2012,182692.62451390698
2013,163605.34944062761
2014,172030.41531148908
2015,191015.13846626447
2016,171833.23074052364
2017,195270.65350680743
2018,120260.79034205365
2019,111614.14068185067
2020,111562.070236997
2021,108823.40447123663
2022,183322.17575823376
2023,155636.38836838122
2024,213944.83976713713
2025,367553.2976433386
2026,190655.7818918372
2027,138093.10608512483
2028,172451.45690210754
2029,159373.64289892456
2030,289197.96071446134
2031,254097.713212265
2032,268137.4615272764
2033,280585.0851470148
2034,170253.19633135037
2035,199710.84622636114
2036,220698.17140471138
2037,221754.8819006535
2038,354459.32893887104
2039,214820.30950597124
2040,360569.5715654019
2041,254302.14697306996
2042,203781.34866422968
2043,183794.31330393942
2044,207560.57696404986
2045,226596.83432150655
2046,175127.8260182796
2047,137633.48324923258
2048,124834.02087793732
2049,183801.34364141582
2050,191116.34753669397
2051,39939.675545815095
2052,138222.92746234118
2053,127184.11645050476
2054,78824.1693628968
2055,161974.64850821698
2056,124104.08570465767
2057,122587.8641012007
2058,193460.98052905852
2059,132004.81695421968
2060,150622.52652284928
2061,189497.64765586238
2062,129085.3549485037
2063,105828.33613580762
2064,144064.83703611515
2065,125111.332799415
2066,193139.67085278273
2067,51809.10075668632
2068,188036.12726580986
2069,33626.55148666648
2070,117003.81003350654
2071,82874.04034305044
2072,176850.87677161818
2073,128493.06803107164
2074,197159.0624625761
2075,144683.6826054158
2076,120993.96919895643
2077,137984.93673444833
2078,121618.95230983832
2079,154753.81344792966
2080,132569.1293263776
2081,140456.46342820345
2082,115368.51093520295
2083,147595.50927714823
2084,107300.20652347585
2085,127114.09412896243
2086,110659.63895961849
2087,135965.9130279075
2088,122091.84455302106
2089,92813.74694803382
2090,143596.07069184768
2091,80124.43404414608
2092,133351.44484475916
2093,141762.53400278464
2094,103132.69357372494
2095,167972.6884614815
2096,99051.3056436519
2097,75072.88095400778
2098,160240.9316499861
2099,47371.10718107503
2100,68138.1564914301
2101,145679.02165697666
2102,157858.74291171873
2103,98690.80998253264
2104,179476.0314326757
2105,85029.24584320872
2106,83935.30978130014
2107,243545.670735345
2108,118671.73340247305
2109,107794.27717958263
2110,127047.06469688623
2111,174596.3150753898
2112,146689.39768175394
2113,116767.7126739662
2114,128351.97732913906
2115,160864.22945486932
2116,123751.61785779176
2117,156918.84566726975
2118,140033.36342635914
2119,131091.65847393227
2120,112372.37672500029
2121,46432.575045278485
2122,100840.71629810531
2123,34963.664562708225
2124,216185.63762470795
2125,171547.40263418434
2126,179164.40683384737
2127,185596.1044541908
2128,150061.7874310157
2129,124331.59329337093
2130,148401.3831583146
2131,197618.2833100243
2132,137058.65210105816
2133,146978.27271399277
2134,139314.1773063485
2135,102008.57302649225
2136,61929.606618056096
2137,121803.35171351224
2138,133078.07527145854
2139,153584.46576533708
2140,118930.48160535912
2141,131930.29132221395
2142,124176.91862035739
2143,138771.43823313634
2144,142117.6162544407
2145,116696.92720300435
2146,161248.13475069104
2147,168739.79200262818
2148,140226.4674041122
2149,132796.96230075858
2150,215745.49941690723
2151,136391.19845077608
2152,104541.93943660443
2153,154809.90245311233
2154,73434.89784084582
2155,130483.78647993859
2156,221690.10604528728
2157,225497.35998160616
2158,215688.47937674637
2159,207283.4356344705
2160,165459.22993750023
2161,276748.6941291459
2162,397533.39250204776
2163,330925.98701406113
2164,261470.31794134295
2165,188378.38380579773
2166,129769.93795473668
2167,208318.07947205607
2168,176899.01180736726
2169,188944.18625276472
2170,206486.69020986094
2171,137283.6076004552
2172,137315.04431440675
2173,154522.35882826653
2174,236361.7126110435
2175,317826.6804536855
2176,290882.4428886149
2177,236370.15208426234
2178,225363.73058356435
2179,131776.34746851155
2180,231126.90257841544
2181,208578.45563612157
2182,238730.79178500548
2183,203980.22224957263
2184,125355.639200819
2185,116688.82297928809
2186,158251.92285859305
2187,156494.9002014398
2188,150080.76716965533
2189,81276.04013008147
2190,25277.38047596813
2191,25277.38047596813
2192,61081.146354328266
2193,71509.92123339868
2194,27921.384225002024
2195,100431.10287900608
2196,100329.01977991436
2197,111847.81122432376
2198,186784.80663735903
2199,184410.61442921462
2200,136218.22126779988
2201,143433.2350904865
2202,184999.90005169433
2203,167001.1429817858
2204,152028.57727908922
2205,128581.09196756154
2206,144166.2963527569
2207,225111.67241177536
2208,218622.81906161475
2209,192696.67530588555
2210,125566.62257463232
2211,124813.4142348471
2212,127630.27567776933
2213,80627.59326507057
2214,134137.4002709089
2215,104581.42920858496
2216,159800.6052562757
2217,22894.152416388264
2218,85394.8052227911
2219,85680.83215917865
2220,83567.2229000012
2221,256530.35146192223
2222,225183.51148880966
2223,275511.3721428353
2224,220048.07537333382
2225,54135.78764147977
2226,157145.09387626502
2227,209191.66712805178
2228,266427.2727919174
2229,231004.10008072937
2230,120395.63857429965
2231,201086.1034270809
2232,187275.29758689724
2233,171075.18452441017
2234,235410.3662144822
2235,200596.151543019
2236,268983.13334683666
2237,312774.486751694
2238,228810.37033722736
2239,84817.89456446482
2240,161567.79884143992
2241,139998.02936760214
2242,133309.35459558608
2243,125281.05334372444
2244,89409.67671138147
2245,87590.89374419159
2246,129043.9497270356
2247,80645.2223407872
2248,104781.95696389982
2249,107057.57436146362
2250,120274.34035601905
2251,142053.45005569598
2252,196424.36754419704
2253,136717.3219671254
2254,150635.24873002028
2255,174980.71876422537
2256,176537.44783498105
2257,196148.8247176185
2258,183077.82380450534
2259,169596.1546303457
2260,161982.21321146702
2261,208310.1321771851
2262,223675.5300781298
2263,296701.4421320874
2264,407853.50669415545
2265,168824.25553208575
2266,289055.6752094724
2267,316728.14495444443
2268,395631.1732069188
2269,171478.30717019096
2270,177058.65138141293
2271,229185.7273222732
2272,204824.59695223896
2273,162307.73598794919
2274,175037.7249908134
2275,181146.569653605
2276,197900.07326071468
2277,188782.1812517922
2278,152273.70888998278
2279,114627.45360255575
2280,99344.85305101359
2281,176466.4009080814
2282,178089.31441560798
2283,118015.82338953494
2284,130675.52375157246
2285,159347.3653415488
2286,120092.90115936863
2287,332710.1003775092
2288,284845.6034334898
2289,328687.7714055536
2290,397563.0313464984
2291,293492.50970195193
2292,409305.76643901644
2293,417297.0433632553
2294,384837.531003193
2295,449229.66049041186
2296,286764.57015036506
2297,263533.4832206045
2298,334785.2980315146
2299,350964.94660942757
2300,299613.37499647256
2301,247269.59652803172
2302,244516.0492009267
2303,265671.76156187285
2304,274176.6424148375
2305,175833.91818213297
2306,175833.91818213297
2307,177360.89468254938
2308,251363.64033209765
2309,285422.07029816264
2310,225968.24824872552
2311,205214.2699246804
2312,160908.08444244644
2313,158987.42028381184
2314,167843.88209747756
2315,156757.4986677089
2316,170091.17733654275
2317,172677.66845395102
2318,157846.06385710905
2319,174221.50464435518
2320,191035.1216328336
2321,263652.0702680078
2322,190061.03350104167
2323,169378.44698191775
2324,154466.46866781422
2325,216940.51515412942
2326,155473.59255053263
2327,202180.5660839638
2328,204614.298891828
2329,173514.70488596795
2330,173324.3988034114
2331,336189.8159022447
2332,387226.33173180185
2333,313887.5223418687
2334,248891.64292499912
2335,258722.34104639982
2336,311894.6260903086
2337,204855.16202545955
2338,268752.64154462906
2339,245245.48849966712
2340,406332.1793448033
2341,216148.3649849034
2342,245893.9214975894
2343,218346.98056758774
2344,226300.42855195035
2345,274173.8313305293
2346,228587.9642875947
2347,201089.95598327566
2348,229521.04079075842
2349,142933.2671648322
2350,256412.0385456252
2351,253256.1427486309
2352,279436.98180192907
2353,228511.4592261243
2354,96487.87677982276
2355,111880.9316366092
2356,138724.1669768846
2357,214019.41688463776
2358,177422.37103178652
2359,130929.75397673264
2360,111870.30687621087
2361,135896.16688510668
2362,247731.2635543103
2363,131901.097592791
2364,152815.5577563466
2365,231340.86316649
2366,205431.17340493685
2367,246913.17387906014
2368,200106.89525956585
2369,248374.39310911665
2370,157562.3266379488
2371,160910.03777948057
2372,203785.2363830265
2373,250395.344175281
2374,284889.6022572301
2375,241357.69500005952
2376,277452.2410945898
2377,337349.55035876593
2378,153151.0784890229
2379,211361.55497552932
2380,151755.85388436372
2381,173375.70334447236
2382,211747.73768481435
2383,221623.78797083066
2384,223464.07026646746
2385,155374.31348807758
2386,140117.94674977826
2387,124514.37329150013
2388,44548.38185805804
2389,130246.34497087439
2390,136465.85716358337
2391,130746.6114815524
2392,111957.3752963705
2393,184658.39164456094
2394,150006.4603083112
2395,187491.413741165
2396,159297.0406852821
2397,199810.43626809234
2398,120895.68499048993
2399,48786.173504857834
2400,42866.538077775724
2401,105120.99663255132
2402,128765.63119782796
2403,185539.4126809458
2404,139189.15715422618
2405,169134.69748107137
2406,130498.54686515969
2407,120444.56485967747
2408,137011.06532933505
2409,130885.46795198027
2410,196754.75381901828
2411,114013.34268472492
2412,144519.00576003134
2413,135895.6130352935
2414,125685.74761427971
2415,170781.8181664577
2416,140926.71328621588
2417,138633.00985659278
2418,112868.0640913183
2419,128759.95864122866
2420,115839.77633806823
2421,134278.54095589273
2422,116321.42532743327
2423,82045.306495144
2424,155315.53713475357
2425,209482.597688906
2426,127690.8228027641
2427,87029.18330820599
2428,174650.88308680785
2429,110363.1380557202
2430,131156.19087074307
2431,130261.12682204487
2432,122236.02707575036
2433,132755.78108589127
2434,137375.05977003818
2435,147091.07118561212
2436,38568.42690003979
2437,109238.61723791066
2438,113819.69819546829
2439,125560.25213359782
2440,156891.31294309004
2441,117759.91047048345
2442,113668.41529820945
2443,127726.69543167026
2444,126233.36234741517
2445,97801.35082392472
2446,142508.10077185146
2447,225717.43089351535
2448,155043.06295175524
2449,123928.06048828502
2450,173792.74156703352
2451,122475.28045352639
2452,231789.1308134439
2453,34977.27725320836
2454,41525.8828441647
2455,116147.53177464314
2456,133434.33899376303
2457,118499.89250391892
2458,126180.76780782444
2459,109440.94911683744
2460,161270.67148712094
2461,122594.04827879078
2462,133399.068113093
2463,132677.63640695382
2464,190266.79127352405
2465,155853.9791764646
2466,138027.18392048133
2467,167164.84932073514
2468,114384.69308194397
2469,124880.71207869574
2470,200630.9412856908
2471,194428.05993365723
2472,206582.38031425598
2473,119702.475319557
2474,114567.46322461987
2475,229765.77952038392
2476,118496.1338595755
2477,118328.78023471293
2478,164477.6687395122
2479,114387.58323402797
2480,131340.0202831497
2481,121647.77006609431
2482,118000.68594621586
2483,110647.96125889808
2484,125943.60464882808
2485,113404.4354485043
2486,143847.27243284046
2487,184322.68797856773
2488,152847.17935209736
2489,165096.82720123394
2490,131976.17582793994
2491,38154.19993340785
2492,184662.70596509165
2493,129551.0639340599
2494,167134.69699651492
2495,104699.98881759755
2496,230578.13011190025
2497,162175.6678216068
2498,111269.21981067554
2499,34411.97224921201
2500,121503.75666337193
2501,142049.81768906896
2502,139238.27867818205
2503,116628.94315650874
2504,188271.84238326363
2505,205291.15364052585
2506,280431.3348711285
2507,329790.0010213955
2508,280431.3348711285
2509,236715.71862129855
2510,246738.20376479544
2511,193915.47619341817
2512,201564.4330673791
2513,208795.55322770897
2514,243150.75595709475
2515,135137.5095257093
2516,145071.38749221488
2517,120711.49433021886
2518,125051.26286109381
2519,211242.70053882245
2520,197384.6172533639
2521,193936.77203440663
2522,207215.5239422438
2523,119891.14096350872
2524,129557.83946520081
2525,131696.37295008835
2526,136608.28368806618
2527,112247.79686585319
2528,118968.18085696516
2529,119971.49741263535
2530,95075.94140631233
2531,231252.43478555905
2532,213684.3182094122
2533,196981.13855383935
2534,250263.48200618196
2535,292953.2895075852
2536,215647.6626637887
2537,225942.33781778466
2538,179139.2958239979
2539,186881.7413588902
2540,174244.05088685782
2541,178376.8826043822
2542,140387.4780796767
2543,116616.38825010075
2544,121329.37201257062
2545,142610.12322258676
2546,165272.5556130498
2547,149839.13141792887
2548,59234.241902094225
2549,136116.7273484893
2550,732803.9981711387
2551,138676.98595314525
2552,118594.77088109578
2553,25277.38047596813
2554,89655.85973960266
2555,114729.5350834255
2556,90742.26287461894
2557,105380.9386453174
2558,121223.57651554098
2559,147756.31046327855
2560,133814.21529959084
2561,133506.6406620955
2562,137529.01405593738
2563,138981.13052970805
2564,188008.9076087126
2565,47069.03715352795
2566,128594.1945632692
2567,135121.7166132099
2568,195533.1447932775
2569,189360.94970369976
2570,126432.94013687744
2571,160342.79492018896
2572,191075.76408400421
2573,234186.1489638193
2574,249004.61148652883
2575,148845.46178866588
2576,93740.13027003284
2577,121658.79389264516
2578,98843.12769886348
2579,24587.915345894264
2580,102776.18785792227
2581,122684.6832485398
2582,114108.61689211515
2583,253400.11996995853
2584,165840.46210718565
2585,171860.18401016382
2586,207901.4060056341
2587,211891.18088414098
2588,145482.53556766678
2589,148897.93138088388
2590,214623.78744967232
2591,196285.07173028676
2592,228471.8506912009
2593,248535.95901939002
2594,191777.15958350684
2595,221382.9300308686
2596,303941.9527214028
2597,189983.6709488653
2598,238203.26838875274
2599,384307.42743167584
2600,54497.03507533627
2601,140416.34339575807
2602,92694.19377447882
2603,89712.10093112012
2604,62879.61346613646
2605,93381.60305228236
2606,131365.26124503816
2607,175935.63139985432
2608,171740.50570649526
2609,136778.24005886816
2610,69823.23806076874
2611,141719.5453304879
2612,142223.50233100585
2613,104781.95696389982
2614,110419.9207085286
2615,169077.04101852473
2616,137520.493351514
2617,201421.7657789631
2618,187523.031957606
2619,244008.0656077552
2620,160867.50864705842
2621,165178.0150087561
2622,171493.28778147217
2623,251193.84028519216
2624,275656.3058774957
2625,329336.95502199087
2626,159936.77561355525
2627,210511.5934277155
2628,363727.3755700576
2629,454578.6421216189
2630,326925.0926282904
2631,438313.60276825534
2632,362342.71282790875
2633,298866.8164651252
2634,351076.89096877404
2635,155197.56066020858
2636,205561.30992438592
2637,176232.82521056652
2638,225252.64889429702
2639,175364.93016028558
2640,155809.4848740581
2641,106494.25570386574
2642,185093.47371934153
2643,128350.68842667909
2644,135140.33946344972
2645,113778.68516341413
2646,109778.50528467857
2647,118015.82338953494
2648,152386.64130510806
2649,137668.30337746805
2650,159204.12125982656
2651,161565.64387309947
2652,378079.2849931378
2653,277372.3804252978
2654,255580.58233527985
2655,347541.41648771433
2656,313711.2151801312
2657,316504.641606683
2658,268591.9846752685
2659,282141.2591752636
2660,311461.01894980326
2661,335516.83584609564
2662,331610.3135761174
2663,282544.1670707502
2664,283694.1541014711
2665,322600.0353650558
2666,295577.7732703213
2667,153604.5066383454
2668,177396.86661840128
2669,173678.51104275367
2670,280277.8435546005
2671,177396.86661840128
2672,196904.0331391597
2673,208930.53177395396
2674,210855.38381807468
2675,179736.58348851884
2676,188179.68935856782
2677,183630.0139913125
2678,245200.09774665878
2679,267948.1728809877
2680,285392.3512748469
2681,378342.2476238134
2682,316399.8108591191
2683,429573.5032397845
2684,305170.10932724795
2685,320979.98476733174
2686,254090.53394538697
2687,283735.624271368
2688,243300.72741996736
2689,221905.5251968435
2690,395140.0716775492
2691,174686.13223543196
2692,98738.77672261692
2693,207842.49325425675
2694,98152.37026953437
2695,195050.18978493253
2696,185356.54834071765
2697,184529.54898694577
2698,171266.33245490256
2699,182025.58725168998
2700,165997.6183556831
2701,144924.57803642532
2702,130922.56127449579
2703,60703.42837261931
2704,139977.06049562377
2705,118718.05389125863
2706,112167.42327575081
2707,123806.8695636746
2708,121617.46335318711
2709,75918.89093761196
2710,114417.65891246038
2711,280626.17916385556
2712,327657.3149002761
2713,183008.97663228516
2714,155373.18140594193
2715,159052.12329113664
2716,146173.56039866921
2717,171228.62671662003
2718,251144.14609743693
2719,144311.07428320163
2720,198742.5448365854
2721,134256.06845506592
2722,156212.7413115957
2723,145272.24645590622
2724,111229.8590021393
2725,122437.9527035667
2726,134880.64187053466
2727,170840.1070968376
2728,175354.14963590057
2729,136413.86299750663
2730,136750.71985548927
2731,117985.06442059607
2732,120072.62900340377
2733,157741.30537999872
2734,156187.85364290274
